,latitude,longitude,altitude,geometry,coordinates,timestamp,version,changeset,type,building,addr:street,addr:housename,building:levels,id,addr:city,addr:postcode,addr:housenumber,d_num,name,amenity,club,shop,source,addr:country,office,administrative,training,tourism,cuisine,leisure,healthcare,opening_hours,outdoor_seating,phone,website,studio,layer,resort,fuel:cng,fuel:diesel,fuel:octane_92,fuel:octane_95,building:flats,highway,ref,oneway,surface,lanes,maxspeed,bridge,service,name:ru,living_street,tracktype,junction,footway,tunnel,fixme,ford,railway,traffic_signals,access,barrier,crossing,smoking,internet_access,entrance,bus,public_transport,waterway,foot,horse,bicycle,motor_vehicle
3562,,,,"POLYGON ((61.9214192 57.3407829, 61.9214414 57.3406643, 61.9216369 57.3406749, 61.9216146 57.3407936, 61.9214192 57.3407829))","61.9214192,57.3407829,61.9214414,57.3406643,61.9216369,57.3406749,61.9216146,57.3407936,61.9214192,57.3407829",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/884682631,Артёмовский,623785.0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,,,,"POLYGON ((61.9214735 57.3404513, 61.9216643 57.3404623, 61.9216451 57.3405596, 61.9214543 57.3405486, 61.9214735 57.3404513))","61.9214735,57.3404513,61.9216643,57.3404623,61.9216451,57.3405596,61.9214543,57.3405486,61.9214735,57.3404513",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/884682632,Артёмовский,623785.0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,,,,"POLYGON ((61.9214886 57.3403527, 61.9215081 57.3402342, 61.9217086 57.3402438, 61.921689 57.3403624, 61.9214886 57.3403527))","61.9214886,57.3403527,61.9215081,57.3402342,61.9217086,57.3402438,61.921689,57.3403624,61.9214886,57.3403527",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/884682633,Артёмовский,623785.0,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,,,,"POLYGON ((61.921914 57.3403677, 61.9219279 57.340267, 61.9220539 57.340272, 61.9220399 57.3403728, 61.921914 57.3403677))","61.921914,57.3403677,61.9219279,57.340267,61.9220539,57.340272,61.9220399,57.3403728,61.921914,57.3403677",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/884682634,Артёмовский,623785.0,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,,,,"POLYGON ((61.9221849 57.3403829, 61.9221988 57.3402821, 61.9223247 57.3402872, 61.9223108 57.3403879, 61.9221849 57.3403829))","61.9221849,57.3403829,61.9221988,57.3402821,61.9223247,57.3402872,61.9223108,57.3403879,61.9221849,57.3403829",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/884682635,Артёмовский,623785.0,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,,,,"POLYGON ((61.9225531 57.3403927, 61.9225682 57.3402793, 61.9226821 57.3402837, 61.922667 57.3403971, 61.9225531 57.3403927))","61.9225531,57.3403927,61.9225682,57.3402793,61.9226821,57.3402837,61.922667,57.3403971,61.9225531,57.3403927",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/884682636,Артёмовский,623785.0,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,,,,"POLYGON ((61.9229927 57.3404324, 61.9230013 57.3403068, 61.9232707 57.3403122, 61.9232621 57.3404378, 61.9229927 57.3404324))","61.9229927,57.3404324,61.9230013,57.3403068,61.9232707,57.3403122,61.9232621,57.3404378,61.9229927,57.3404324",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/884682637,Артёмовский,623785.0,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,,,,"POLYGON ((61.9265135 57.341056, 61.9264185 57.3409603, 61.9265861 57.3409118, 61.9266812 57.3410076, 61.9265135 57.341056))","61.9265135,57.341056,61.9264185,57.3409603,61.9265861,57.3409118,61.9266812,57.3410076,61.9265135,57.341056",1970-01-01T00:00:01Z,1,1,,house,1-я Красноармейская,,,way/884682639,Артёмовский,623785.0,93,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,,,,"POLYGON ((61.9238314 57.3412705, 61.9240078 57.3412174, 61.9240752 57.3412827, 61.9238989 57.3413358, 61.9238314 57.3412705))","61.9238314,57.3412705,61.9240078,57.3412174,61.9240752,57.3412827,61.9238989,57.3413358,61.9238314,57.3412705",1970-01-01T00:00:01Z,1,1,,house,Хохрякова,,,way/884682642,Артёмовский,623785.0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,,,,"POLYGON ((61.9243802 57.3411314, 61.9244397 57.3412018, 61.9243233 57.3412305, 61.9242638 57.3411601, 61.9243802 57.3411314))","61.9243802,57.3411314,61.9244397,57.3412018,61.9243233,57.3412305,61.9242638,57.3411601,61.9243802,57.3411314",1970-01-01T00:00:01Z,1,1,,house,Хохрякова,,,way/884682643,Артёмовский,623785.0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,,,,"POLYGON ((61.9247445 57.3410102, 61.9248892 57.3409717, 61.9249667 57.3410565, 61.924822 57.341095, 61.9247445 57.3410102))","61.9247445,57.3410102,61.9248892,57.3409717,61.9249667,57.3410565,61.924822,57.341095,61.9247445,57.3410102",1970-01-01T00:00:01Z,1,1,,house,Хохрякова,,,way/884682644,Артёмовский,623785.0,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,,,,"POLYGON ((61.9254343 57.3407957, 61.9255102 57.3407764, 61.9255034 57.3407686, 61.9255097 57.3407559, 61.9255231 57.340743, 61.9255439 57.340739, 61.925572 57.340741, 61.925591 57.3407471, 61.9256014 57.3407589, 61.9256793 57.3407392, 61.9257121 57.3407769, 61.9257473 57.340768, 61.9258256 57.340858, 61.9256953 57.340891, 61.9256864 57.3408809, 61.9255407 57.3409178, 61.9254343 57.3407957))","61.9254343,57.3407957,61.9255102,57.3407764,61.9255034,57.3407686,61.9255097,57.3407559,61.9255231,57.340743,61.9255439,57.340739,61.925572,57.340741,61.925591,57.3407471,61.9256014,57.3407589,61.9256793,57.3407392,61.9257121,57.3407769,61.9257473,57.340768,61.9258256,57.340858,61.9256953,57.340891,61.9256864,57.3408809,61.9255407,57.3409178,61.9254343,57.3407957",1970-01-01T00:00:01Z,1,1,,house,Хохрякова,,,way/884682645,Артёмовский,623785.0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,,,,"POLYGON ((61.9261237 57.3406643, 61.9262078 57.3407577, 61.9260953 57.3407872, 61.9260112 57.3406938, 61.9261237 57.3406643))","61.9261237,57.3406643,61.9262078,57.3407577,61.9260953,57.3407872,61.9260112,57.3406938,61.9261237,57.3406643",1970-01-01T00:00:01Z,1,1,,house,Хохрякова,,,way/884682646,Артёмовский,623785.0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,,,,"POLYGON ((61.9262376 57.3406564, 61.9264297 57.3406048, 61.9265009 57.340682, 61.9263089 57.3407336, 61.9262376 57.3406564))","61.9262376,57.3406564,61.9264297,57.3406048,61.9265009,57.340682,61.9263089,57.3407336,61.9262376,57.3406564",1970-01-01T00:00:01Z,1,1,,house,Хохрякова,,,way/884682647,Артёмовский,623785.0,1А,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,,,,"POLYGON ((61.9267618 57.3405965, 61.9266698 57.3404943, 61.9268622 57.3404438, 61.9269543 57.340546, 61.9267618 57.3405965))","61.9267618,57.3405965,61.9266698,57.3404943,61.9268622,57.3404438,61.9269543,57.340546,61.9267618,57.3405965",1970-01-01T00:00:01Z,1,1,,house,1-я Красноармейская,,,way/884682648,Артёмовский,623785.0,91,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,,,,"POLYGON ((61.9266018 57.3402166, 61.9266674 57.3402885, 61.9265739 57.3403133, 61.926632 57.3403771, 61.9265481 57.3403994, 61.9264244 57.3402637, 61.9266018 57.3402166))","61.9266018,57.3402166,61.9266674,57.3402885,61.9265739,57.3403133,61.926632,57.3403771,61.9265481,57.3403994,61.9264244,57.3402637,61.9266018,57.3402166",1970-01-01T00:00:01Z,1,1,,house,1-я Красноармейская,,,way/884682649,Артёмовский,623785.0,89,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,,,,"POLYGON ((61.9261078 57.3398602, 61.9262744 57.3398165, 61.9263439 57.3398935, 61.9261774 57.3399373, 61.9261078 57.3398602))","61.9261078,57.3398602,61.9262744,57.3398165,61.9263439,57.3398935,61.9261774,57.3399373,61.9261078,57.3398602",1970-01-01T00:00:01Z,1,1,,house,1-я Красноармейская,,,way/884682650,Артёмовский,623785.0,85,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,,,,"POLYGON ((61.9235451 57.3406018, 61.9235553 57.3404902, 61.923743 57.3404952, 61.9237328 57.3406068, 61.9235451 57.3406018))","61.9235451,57.3406018,61.9235553,57.3404902,61.923743,57.3404952,61.9237328,57.3406068,61.9235451,57.3406018",1970-01-01T00:00:01Z,1,1,,house,Восточная,,,way/884682651,Артёмовский,623785.0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,,,,"POLYGON ((61.9240979 57.3405542, 61.9240089 57.340457, 61.9241577 57.3404173, 61.9242468 57.3405145, 61.9240979 57.3405542))","61.9240979,57.3405542,61.9240089,57.340457,61.9241577,57.3404173,61.9242468,57.3405145,61.9240979,57.3405542",1970-01-01T00:00:01Z,1,1,,house,Красная,,,way/884682652,Артёмовский,623785.0,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,,,,"POLYGON ((61.9244156 57.340401, 61.9243375 57.3403156, 61.9244799 57.3402776, 61.9245581 57.340363, 61.9244156 57.340401))","61.9244156,57.340401,61.9243375,57.3403156,61.9244799,57.3402776,61.9245581,57.340363,61.9244156,57.340401",1970-01-01T00:00:01Z,1,1,,house,Красная,,,way/884682653,Артёмовский,623785.0,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,,,,"POLYGON ((61.9246951 57.3402354, 61.9248311 57.3401999, 61.924898 57.3402745, 61.924762 57.34031, 61.9246951 57.3402354))","61.9246951,57.3402354,61.9248311,57.3401999,61.924898,57.3402745,61.924762,57.34031,61.9246951,57.3402354",1970-01-01T00:00:01Z,1,1,,house,Красная,,,way/884682654,Артёмовский,623785.0,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,,,,"POLYGON ((61.9250702 57.3401476, 61.9252063 57.340112, 61.9252731 57.3401866, 61.9251371 57.3402222, 61.9250702 57.3401476))","61.9250702,57.3401476,61.9252063,57.340112,61.9252731,57.3401866,61.9251371,57.3402222,61.9250702,57.3401476",1970-01-01T00:00:01Z,1,1,,house,Красная,,,way/884682655,Артёмовский,623785.0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,,,,"POLYGON ((61.9254688 57.3401245, 61.9253972 57.3400487, 61.9255445 57.3400082, 61.925616 57.340084, 61.9254688 57.3401245))","61.9254688,57.3401245,61.9253972,57.3400487,61.9255445,57.3400082,61.925616,57.340084,61.9254688,57.3401245",1970-01-01T00:00:01Z,1,1,,house,Красная,,,way/884682656,Артёмовский,623785.0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,,,,"POLYGON ((61.9280601 57.3397895, 61.9281848 57.3397509, 61.9282139 57.3397783, 61.9283312 57.339742, 61.9284407 57.3398451, 61.9281987 57.33992, 61.9280601 57.3397895))","61.9280601,57.3397895,61.9281848,57.3397509,61.9282139,57.3397783,61.9283312,57.339742,61.9284407,57.3398451,61.9281987,57.33992,61.9280601,57.3397895",1970-01-01T00:00:01Z,1,1,,house,Дорожный,,,way/884682658,Артёмовский,623785.0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,,,,"POLYGON ((61.9273434 57.3399787, 61.9276634 57.3398886, 61.927801 57.340031, 61.9274809 57.340121, 61.9273434 57.3399787))","61.9273434,57.3399787,61.9276634,57.3398886,61.927801,57.340031,61.9274809,57.340121,61.9273434,57.3399787",1970-01-01T00:00:01Z,1,1,,house,Дорожный,,,way/884682659,Артёмовский,623785.0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,,,,"POLYGON ((61.9269943 57.3400599, 61.9272196 57.3399963, 61.9273655 57.3401469, 61.9271402 57.3402105, 61.9269943 57.3400599))","61.9269943,57.3400599,61.9272196,57.3399963,61.9273655,57.3401469,61.9271402,57.3402105,61.9269943,57.3400599",1970-01-01T00:00:01Z,1,1,,house,Дорожный,,,way/884682660,Артёмовский,623785.0,1А,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,,,,"POLYGON ((61.9154184 57.3398053, 61.91544 57.3396833, 61.9158602 57.3397049, 61.9158387 57.339827, 61.9154184 57.3398053))","61.9154184,57.3398053,61.91544,57.3396833,61.9158602,57.3397049,61.9158387,57.339827,61.9154184,57.3398053",1970-01-01T00:00:01Z,1,1,,apartments,Чкалова,,1.0,way/886962015,Артёмовский,623785.0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,,,,"POLYGON ((61.9155069 57.339159, 61.9155259 57.3390427, 61.9160013 57.3390654, 61.9159823 57.3391816, 61.9155069 57.339159))","61.9155069,57.339159,61.9155259,57.3390427,61.9160013,57.3390654,61.9159823,57.3391816,61.9155069,57.339159",1970-01-01T00:00:01Z,1,1,,apartments,Суворова,,1.0,way/886962016,Артёмовский,623785.0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,,,,"POLYGON ((61.9195591 57.3392399, 61.9197837 57.339249, 61.9197657 57.3393789, 61.9196218 57.3393731, 61.9196307 57.3393088, 61.91955 57.3393056, 61.9195591 57.3392399))","61.9195591,57.3392399,61.9197837,57.339249,61.9197657,57.3393789,61.9196218,57.3393731,61.9196307,57.3393088,61.91955,57.3393056,61.9195591,57.3392399",1970-01-01T00:00:01Z,1,1,,house,9 Января,,,way/886962018,Артёмовский,623785.0,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,,,,"POLYGON ((61.9195124 57.3395168, 61.9195251 57.339439, 61.9197118 57.3394479, 61.9196991 57.3395257, 61.9195124 57.3395168))","61.9195124,57.3395168,61.9195251,57.339439,61.9197118,57.3394479,61.9196991,57.3395257,61.9195124,57.3395168",1970-01-01T00:00:01Z,1,1,,house,9 Января,,,way/886962019,Артёмовский,623785.0,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,,,,"POLYGON ((61.9194812 57.3397492, 61.9194985 57.3396502, 61.9197121 57.3396611, 61.9196949 57.33976, 61.9194812 57.3397492))","61.9194812,57.3397492,61.9194985,57.3396502,61.9197121,57.3396611,61.9196949,57.33976,61.9194812,57.3397492",1970-01-01T00:00:01Z,1,1,,house,9 Января,,,way/886962020,Артёмовский,623785.0,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,,,,"POLYGON ((61.9194444 57.3399657, 61.9194616 57.3398529, 61.9195934 57.3398588, 61.9195762 57.3399715, 61.9194444 57.3399657))","61.9194444,57.3399657,61.9194616,57.3398529,61.9195934,57.3398588,61.9195762,57.3399715,61.9194444,57.3399657",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/886962021,Артёмовский,623785.0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,,,,"POLYGON ((61.9200085 57.3394108, 61.9200296 57.3392726, 61.9202823 57.3392839, 61.9202728 57.3393463, 61.9202328 57.3393446, 61.9202274 57.3393797, 61.9201722 57.3393772, 61.920166 57.3394178, 61.9200085 57.3394108))","61.9200085,57.3394108,61.9200296,57.3392726,61.9202823,57.3392839,61.9202728,57.3393463,61.9202328,57.3393446,61.9202274,57.3393797,61.9201722,57.3393772,61.920166,57.3394178,61.9200085,57.3394108",1970-01-01T00:00:01Z,1,1,,house,Суворова,,,way/886962022,Артёмовский,623785.0,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,,,,"POLYGON ((61.9207231 57.3394056, 61.9207452 57.3392907, 61.9208919 57.3392989, 61.9208698 57.3394138, 61.9207231 57.3394056))","61.9207231,57.3394056,61.9207452,57.3392907,61.9208919,57.3392989,61.9208698,57.3394138,61.9207231,57.3394056",1970-01-01T00:00:01Z,1,1,,house,Суворова,,,way/886962023,Артёмовский,623785.0,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,,,,"POLYGON ((61.9202882 57.339392, 61.9203049 57.3392757, 61.9204326 57.339281, 61.9204159 57.3393973, 61.9202882 57.339392))","61.9202882,57.339392,61.9203049,57.3392757,61.9204326,57.339281,61.9204159,57.3393973,61.9202882,57.339392",1970-01-01T00:00:01Z,1,1,,house,Суворова,,,way/886962024,Артёмовский,623785.0,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,,,,"POLYGON ((61.9210661 57.3400328, 61.9210841 57.339947, 61.9213256 57.3399618, 61.9213075 57.3400476, 61.9210661 57.3400328))","61.9210661,57.3400328,61.9210841,57.339947,61.9213256,57.3399618,61.9213075,57.3400476,61.9210661,57.3400328",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/886962025,Артёмовский,623785.0,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,,,,"POLYGON ((61.9207591 57.3400282, 61.9207753 57.3399456, 61.9209094 57.3399533, 61.9208932 57.3400358, 61.9207591 57.3400282))","61.9207591,57.3400282,61.9207753,57.3399456,61.9209094,57.3399533,61.9208932,57.3400358,61.9207591,57.3400282",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/886962026,Артёмовский,623785.0,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,,,,"POLYGON ((61.9199604 57.3399947, 61.9199778 57.3398825, 61.9201356 57.3398896, 61.9201183 57.3400018, 61.9199604 57.3399947))","61.9199604,57.3399947,61.9199778,57.3398825,61.9201356,57.3398896,61.9201183,57.3400018,61.9199604,57.3399947",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/886962027,Артёмовский,623785.0,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,,,,"POLYGON ((61.9212144 57.3393125, 61.9214579 57.3393237, 61.921445 57.3394057, 61.9212015 57.3393946, 61.9212144 57.3393125))","61.9212144,57.3393125,61.9214579,57.3393237,61.921445,57.3394057,61.9212015,57.3393946,61.9212144,57.3393125",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/886962028,Артёмовский,623785.0,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,,,,"POLYGON ((61.9211633 57.3396291, 61.9211741 57.3395473, 61.921398 57.3395559, 61.9213872 57.3396378, 61.9211633 57.3396291))","61.9211633,57.3396291,61.9211741,57.3395473,61.921398,57.3395559,61.9213872,57.3396378,61.9211633,57.3396291",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/886962029,Артёмовский,623785.0,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,,,,"POLYGON ((61.921155 57.3398116, 61.9211716 57.339724, 61.9213767 57.3397353, 61.9213601 57.3398229, 61.921155 57.3398116))","61.921155,57.3398116,61.9211716,57.339724,61.9213767,57.3397353,61.9213601,57.3398229,61.921155,57.3398116",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/886962030,Артёмовский,623785.0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,,,,"POLYGON ((61.9216353 57.3394375, 61.921647 57.339333, 61.9218405 57.3393393, 61.9218288 57.3394438, 61.9216353 57.3394375))","61.9216353,57.3394375,61.921647,57.339333,61.9218405,57.3393393,61.9218288,57.3394438,61.9216353,57.3394375",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/886962032,Артёмовский,623785.0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,,,,"POLYGON ((61.921623 57.3395518, 61.9218021 57.3395616, 61.9217876 57.3396388, 61.9216085 57.339629, 61.921623 57.3395518))","61.921623,57.3395518,61.9218021,57.3395616,61.9217876,57.3396388,61.9216085,57.339629,61.921623,57.3395518",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/886962033,Артёмовский,623785.0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,,,,"POLYGON ((61.9215732 57.3398474, 61.9215843 57.3397752, 61.9217869 57.3397843, 61.9217758 57.3398565, 61.9215732 57.3398474))","61.9215732,57.3398474,61.9215843,57.3397752,61.9217869,57.3397843,61.9217758,57.3398565,61.9215732,57.3398474",1970-01-01T00:00:01Z,1,1,,house,Чапаева,,,way/886962034,Артёмовский,623785.0,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,,,,"POLYGON ((61.9231895 57.3395958, 61.9232196 57.3394047, 61.9233645 57.3394114, 61.9233343 57.3396024, 61.9231895 57.3395958))","61.9231895,57.3395958,61.9232196,57.3394047,61.9233645,57.3394114,61.9233343,57.3396024,61.9231895,57.3395958",1970-01-01T00:00:01Z,1,1,,house,Суворова,,,way/886962035,Артёмовский,623785.0,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,,,,"POLYGON ((61.9230919 57.3399182, 61.9231046 57.3398254, 61.9233149 57.3398338, 61.9233022 57.3399266, 61.9230919 57.3399182))","61.9230919,57.3399182,61.9231046,57.3398254,61.9233149,57.3398338,61.9233022,57.3399266,61.9230919,57.3399182",1970-01-01T00:00:01Z,1,1,,house,Восточная,,,way/886962036,Артёмовский,623785.0,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,,,,"POLYGON ((61.9226912 57.3394926, 61.9227128 57.3393581, 61.9228506 57.3393645, 61.922829 57.3394991, 61.9226912 57.3394926))","61.9226912,57.3394926,61.9227128,57.3393581,61.9228506,57.3393645,61.922829,57.3394991,61.9226912,57.3394926",1970-01-01T00:00:01Z,1,1,,house,Суворова,,,way/886962037,Артёмовский,623785.0,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,,,,"POLYGON ((61.9224341 57.3394501, 61.9224527 57.3393535, 61.9225975 57.3393616, 61.922579 57.3394582, 61.9224341 57.3394501))","61.9224341,57.3394501,61.9224527,57.3393535,61.9225975,57.3393616,61.922579,57.3394582,61.9224341,57.3394501",1970-01-01T00:00:01Z,1,1,,house,Суворова,,,way/886962038,Артёмовский,623785.0,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,,,,"POLYGON ((61.9230257 57.3397599, 61.9230364 57.3396854, 61.923208 57.3396926, 61.9231973 57.3397671, 61.9230257 57.3397599))","61.9230257,57.3397599,61.9230364,57.3396854,61.923208,57.3396926,61.9231973,57.3397671,61.9230257,57.3397599",1970-01-01T00:00:01Z,1,1,,house,Восточная,,,way/886962039,Артёмовский,623785.0,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,,,,"POLYGON ((61.9231307 57.3401465, 61.9231518 57.340046, 61.9233057 57.3400554, 61.9232846 57.3401559, 61.9231307 57.3401465))","61.9231307,57.3401465,61.9231518,57.340046,61.9233057,57.3400554,61.9232846,57.3401559,61.9231307,57.3401465",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/886962040,Артёмовский,623785.0,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,,,,"POLYGON ((61.9226167 57.3401226, 61.922636 57.3400152, 61.9227881 57.3400231, 61.9227689 57.3401305, 61.9226167 57.3401226))","61.9226167,57.3401226,61.922636,57.3400152,61.9227881,57.3400231,61.9227689,57.3401305,61.9226167,57.3401226",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/886962041,Артёмовский,623785.0,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,,,,"POLYGON ((61.9222396 57.3401063, 61.9222559 57.3400081, 61.9225038 57.3400201, 61.9224875 57.3401183, 61.9222396 57.3401063))","61.9222396,57.3401063,61.9222559,57.3400081,61.9225038,57.3400201,61.9224875,57.3401183,61.9222396,57.3401063",1970-01-01T00:00:01Z,1,1,,house,Чкалова,,,way/886962042,Артёмовский,623785.0,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,,,,"POLYGON ((61.923635 57.3402484, 61.9236444 57.3401818, 61.9237677 57.3401869, 61.9237583 57.3402535, 61.923635 57.3402484))","61.923635,57.3402484,61.9236444,57.3401818,61.9237677,57.3401869,61.9237583,57.3402535,61.923635,57.3402484",1970-01-01T00:00:01Z,1,1,,house,Восточная,,,way/886962044,Артёмовский,623785.0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
